dt_sold,yr_sold,mo_sold,yr_built,yr_remodel,bldg_class,bldg_type,house_style,zoning,neighborhd,oa_cond,oa_qual,func,liv_area,1fl_area,2fl_area,tot_rms,bedroom,bathroom,kit,kit_qual,central_air,elect,bsmt_area,bsmt_cond,bsmt_exp,bsmt_fin_qual,bsmt_ht,ext_cond,ext_cover,ext_qual,fdn,fence,fp,fp_qual,gar_area,gar_car,gar_cond,gar_fin,gar_qual,gar_type,gar_yr,heat_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,pave_dr,roof_matl,roof_style,op_area,ep_area,wd_area,sale_price
2007-04-03,2007,4,1956,1956,45,1Fam,1.5Unf,RL,OldTown,6,4,Typ,882,882,0,4,1,1,1,Average,Y,SBrkr,882,Average,No,Unf,Average,Average,MetalSd,Average,CBlock,MnPrv,0,NA,0,0,NA,NA,NA,NA,NA,Excellent,Lvl,Gtl,5500,Inside,55,Reg,Y,CompShg,Gable,0,0,0,103.2
2007-08-07,2007,8,2006,2007,120,TwnhsE,1Story,FV,Somerst,5,7,Typ,1352,1352,0,5,2,3,1,Good,Y,SBrkr,1352,Good,No,GLQ,Excellent,Average,VinylSd,Good,PConc,NA,1,Good,466,2,Average,RFn,Average,Attchd,2006,Excellent,Lvl,Gtl,3606,Inside,40,Reg,Y,CompShg,Gable,241,0,0,194
2007-05-08,2007,5,1968,1968,20,1Fam,1Story,RL,Sawyer,5,5,Typ,948,948,0,6,3,1,1,Average,Y,SBrkr,948,Average,No,Unf,Average,Average,Plywood,Average,PConc,NA,0,NA,300,1,Average,Unf,Average,Attchd,1968,Average,Lvl,Gtl,8978,Corner,NA,IR1,Y,CompShg,Gable,0,0,147,108
2009-07-23,2009,7,1961,1961,20,1Fam,1Story,RL,Sawyer,5,5,Typ,864,864,0,5,2,1,1,Average,Y,SBrkr,864,Average,No,BLQ,Average,Average,Wd Sdng,Average,CBlock,NA,0,NA,440,1,Average,Unf,Average,Attchd,1961,Average,Lvl,Gtl,9079,Inside,NA,IR1,Y,CompShg,Gable,0,0,158,122
2006-04-03,2006,4,1980,1981,150,Twnhs,1.5Fin,RL,ClearCr,5,7,Typ,1700,880,680,7,2,3.5,1,Good,Y,SBrkr,430,Average,Mn,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,450,1,Average,Fin,Good,Basment,1980,Average,HLS,Gtl,1700,Inside,NA,Reg,Y,CompShg,Gable,36,0,188,148.4
2009-06-04,2009,6,1958,1958,20,1Fam,1Story,RL,Edwards,3,5,Mod,1276,1276,0,5,3,1,1,Average,Y,FuseA,1276,Fair,No,Unf,Average,Fair,BrkComm,Average,CBlock,NA,0,NA,350,1,Average,Unf,Average,Attchd,1958,Average,Lvl,Gtl,9571,Inside,68,Reg,Y,CompShg,Gable,0,0,0,60
2008-04-24,2008,4,1994,1994,20,1Fam,1Story,RL,SawyerW,5,7,Typ,1626,1626,0,7,3,3.5,1,Good,Y,SBrkr,1602,Average,No,GLQ,Good,Average,HdBoard,Good,PConc,NA,1,Average,534,2,Average,RFn,Average,Attchd,1994,Excellent,Lvl,Gtl,9938,Inside,80,Reg,Y,CompShg,Gable,40,0,424,226.5
2006-10-05,2006,10,1949,1950,20,1Fam,1Story,C (all),IDOTRR,3,2,Typ,480,480,0,4,1,1,1,Average,N,FuseA,480,Average,Av,BLQ,Average,Average,AsbShng,Average,CBlock,NA,0,NA,308,1,Average,Unf,Average,Detchd,1958,Average,Lvl,Gtl,9000,Inside,50,Reg,Y,CompShg,Gable,0,0,0,35.311
2006-10-23,2006,10,1975,1975,90,Duplex,SFoyer,RL,Edwards,5,6,Typ,1012,1012,0,4,4,3,0,Average,Y,SBrkr,976,Average,Gd,GLQ,Good,Average,Plywood,Average,CBlock,NA,0,NA,0,0,NA,NA,NA,NA,NA,Average,Lvl,Gtl,7840,CulDSac,38,IR1,Y,Tar&Grv,Flat,0,0,0,127.5
2008-04-08,2008,4,1984,1984,20,1Fam,1Story,RL,Mitchel,6,5,Typ,889,889,0,6,3,1,1,Average,Y,SBrkr,864,Average,No,ALQ,Average,Average,HdBoard,Average,CBlock,NA,0,NA,484,2,Average,Unf,Average,Attchd,1984,Average,Lvl,Gtl,12395,Corner,74,Reg,Y,CompShg,Gable,0,0,0,137.5
2008-11-26,2008,11,1977,1977,80,1Fam,SLvl,RL,Edwards,6,6,Typ,1117,1117,0,6,3,2,1,Average,Y,SBrkr,1029,Average,Av,ALQ,Average,Average,Plywood,Average,CBlock,NA,1,Fair,542,2,Average,RFn,Average,Attchd,1977,Average,Lvl,Gtl,9638,CulDSac,NA,IR1,Y,CompShg,Hip,0,0,292,147
2006-09-15,2006,9,2004,2005,60,1Fam,2Story,RL,NridgHt,5,8,Typ,2452,1132,1320,9,4,3.5,1,Good,Y,SBrkr,1117,Average,Av,Unf,Excellent,Average,VinylSd,Good,PConc,NA,1,Good,691,3,Average,Fin,Average,BuiltIn,2004,Excellent,Lvl,Gtl,13418,Inside,108,Reg,Y,CompShg,Gable,32,0,113,309
2009-07-26,2009,7,1971,2009,20,1Fam,1Story,RL,Crawfor,9,7,Min1,2365,2365,0,7,3,3,1,Excellent,Y,SBrkr,1803,Average,No,GLQ,Good,Good,BrkFace,Good,CBlock,GdPrv,2,Good,551,2,Average,Fin,Average,Attchd,1971,Average,Bnk,Gtl,17597,Inside,NA,Reg,Y,CompShg,Hip,144,0,200,315
2008-12-17,2008,12,1965,2008,20,1Fam,1Story,RL,"NAmes",8,5,Typ,912,912,0,5,2,2,1,Good,Y,SBrkr,912,Average,No,ALQ,Average,Average,VinylSd,Average,CBlock,NA,0,NA,576,2,Average,Unf,Average,Detchd,1992,Excellent,Lvl,Gtl,8872,Corner,72,Reg,Y,CompShg,Gable,240,0,0,147
2006-10-05,2006,10,2006,2006,120,TwnhsE,1Story,RL,Blmngtn,5,8,Typ,1567,1567,0,7,1,3,1,Excellent,Y,SBrkr,1520,Good,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Good,648,3,Average,Fin,Average,Attchd,2006,Excellent,Lvl,Gtl,3982,Inside,53,Reg,Y,CompShg,Hip,0,0,312,264.561
2007-02-20,2007,2,1955,1955,80,1Fam,SLvl,RL,"NAmes",5,5,Min1,1360,1360,0,6,3,1,1,Average,Y,SBrkr,384,Average,No,ALQ,Average,Average,MetalSd,Average,CBlock,MnPrv,1,Average,572,2,Average,Unf,Average,Detchd,1962,Average,Bnk,Mod,7134,Inside,60,Reg,Y,CompShg,Gable,50,0,0,130
2007-06-22,2007,6,2000,2000,160,Twnhs,2Story,FV,Somerst,5,6,Typ,1525,769,756,5,3,2.5,1,Good,Y,SBrkr,756,Average,No,GLQ,Good,Average,MetalSd,Good,PConc,NA,1,Average,440,2,Average,Unf,Average,Detchd,2000,Excellent,Lvl,Gtl,2117,Inside,NA,Reg,Y,CompShg,Gable,0,0,0,177
2008-07-16,2008,7,1930,1950,50,1Fam,1.5Fin,RM,IDOTRR,7,5,Typ,1200,780,420,7,4,1,1,Average,Y,FuseA,780,Average,No,Unf,Good,Average,Wd Sdng,Average,CBlock,NA,0,NA,0,0,NA,NA,NA,NA,NA,Good,Lvl,Gtl,8155,Inside,58,Reg,Y,CompShg,Gable,0,96,0,119
2006-05-06,2006,5,2004,2004,20,1Fam,1Story,RL,SWISU,5,7,Typ,1073,1073,0,4,2,3,1,Average,Y,SBrkr,1073,Good,Mn,GLQ,Good,Average,VinylSd,Average,PConc,NA,0,NA,246,1,Average,Unf,Average,Detchd,2004,Excellent,Lvl,Gtl,5500,Inside,50,Reg,Y,CompShg,Shed,120,0,0,157
2006-07-10,2006,7,1968,1968,20,1Fam,1Story,RL,Sawyer,5,5,Typ,1159,1159,0,7,3,1.5,1,Average,Y,SBrkr,1051,Average,No,BLQ,Average,Average,Plywood,Average,CBlock,NA,1,Fair,336,1,Average,Unf,Average,Attchd,1968,Average,Lvl,Gtl,11553,Inside,NA,IR1,Y,CompShg,Hip,0,0,466,158
2007-08-11,2007,8,1955,1955,50,1Fam,1.5Fin,RL,"NAmes",4,4,Typ,1540,1040,500,7,4,2,1,Fair,Y,SBrkr,1190,Average,No,Rec,Average,Average,MetalSd,Average,PConc,NA,0,NA,352,1,Average,Unf,Average,Detchd,2002,Good,Lvl,Gtl,7150,Inside,55,Reg,Y,CompShg,Gable,0,0,0,115
2007-03-17,2007,3,1977,1977,20,1Fam,1Story,RL,Sawyer,5,5,Typ,894,894,0,5,2,2,1,Average,Y,SBrkr,894,Average,No,LwQ,Good,Average,Plywood,Average,CBlock,NA,0,NA,308,1,Average,Unf,Average,Detchd,1979,Average,Lvl,Gtl,6285,Inside,64,Reg,Y,CompShg,Gable,0,0,192,120.75
2010-01-01,2010,1,2000,2000,60,1Fam,2Story,FV,Somerst,5,7,Typ,1674,814,860,7,3,3.5,1,Good,Y,SBrkr,814,Average,No,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,663,2,Average,RFn,Average,Attchd,2000,Excellent,Lvl,Gtl,7500,Inside,NA,Reg,Y,CompShg,Gable,96,0,0,216
2007-01-27,2007,1,1970,1970,160,Twnhs,2Story,RM,MeadowV,5,4,Typ,1092,546,546,6,3,1.5,1,Average,Y,SBrkr,546,Average,No,Unf,Average,Average,CemntBd,Average,CBlock,NA,0,NA,286,1,Average,Unf,Average,Attchd,1970,Fair,Lvl,Gtl,2001,Inside,21,Reg,Y,CompShg,Gable,0,0,0,75
2008-07-20,2008,7,1974,1974,20,1Fam,1Story,RL,Veenker,5,6,Typ,1430,1430,0,6,3,2.5,1,Average,Y,SBrkr,1430,Average,Av,ALQ,Average,Average,HdBoard,Average,CBlock,NA,2,Average,484,2,Average,Unf,Average,Attchd,1974,Average,Lvl,Gtl,19508,Inside,95,Reg,Y,CompShg,Gable,108,165,117,192
2006-07-01,2006,7,1978,1978,80,1Fam,SLvl,RL,Sawyer,6,6,Typ,1040,1040,0,6,3,2,1,Average,Y,SBrkr,960,Good,Gd,GLQ,Average,Average,HdBoard,Average,CBlock,GdPrv,1,Fair,616,2,Average,Unf,Average,Detchd,1979,Fair,Lvl,Gtl,7176,CulDSac,NA,IR1,Y,CompShg,Gable,0,0,131,160.5
2007-08-09,2007,8,2006,2007,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1494,1494,0,7,3,2,1,Good,Y,SBrkr,1494,Average,Av,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,840,3,Average,RFn,Average,Attchd,2006,Excellent,Lvl,Gtl,10652,Inside,91,IR1,Y,CompShg,Gable,33,0,160,279.5
2008-05-21,2008,5,1963,1963,85,1Fam,SFoyer,RL,Sawyer,6,5,Typ,1075,1075,0,6,3,2,1,Good,Y,SBrkr,981,Average,Av,ALQ,Good,Average,HdBoard,Average,CBlock,MnPrv,0,NA,440,2,Average,Unf,Average,Detchd,1996,Average,Lvl,Gtl,11235,Corner,NA,Reg,Y,CompShg,Gable,0,0,64,148
2008-07-15,2008,7,1967,2005,20,1Fam,1Story,RL,Sawyer,7,5,Typ,992,992,0,6,3,2,1,Good,Y,SBrkr,992,Average,No,ALQ,Average,Fair,HdBoard,Average,CBlock,MnPrv,0,NA,294,1,Average,RFn,Average,Attchd,1967,Excellent,Lvl,Gtl,10265,Inside,68,IR1,Y,CompShg,Gable,0,0,204,145
2006-11-14,2006,11,1993,1993,60,1Fam,2Story,RL,NoRidge,7,8,Typ,2520,1352,1168,10,5,3.5,1,Good,Y,SBrkr,1338,Good,No,GLQ,Good,Good,MetalSd,Good,PConc,NA,1,Average,796,3,Average,RFn,Average,Attchd,1993,Excellent,Lvl,Gtl,14541,Corner,NA,IR1,Y,CompShg,Gable,55,0,209,310
2006-06-27,2006,6,1963,1963,80,1Fam,SLvl,RL,"NAmes",5,6,Typ,1146,1146,0,6,3,1.5,1,Average,Y,SBrkr,1083,Average,Av,ALQ,Average,Average,HdBoard,Average,CBlock,NA,1,Good,294,1,Average,Unf,Average,Attchd,1963,Average,Lvl,Gtl,10184,Inside,83,Reg,Y,CompShg,Gable,75,0,345,165
2009-07-16,2009,7,1994,2005,60,1Fam,2Story,RL,NoRidge,7,8,Typ,2448,1686,762,8,4,3.5,1,Good,Y,SBrkr,1629,Good,No,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Average,711,3,Average,RFn,Average,Attchd,1994,Excellent,Lvl,Gtl,46589,CulDSac,52,IR2,Y,CompShg,Hip,76,0,517,402
2008-07-24,2008,7,2005,2005,60,1Fam,2Story,FV,Somerst,5,7,Typ,1958,1026,932,9,3,2.5,1,Good,Y,SBrkr,1026,Average,No,Unf,Good,Average,CemntBd,Good,PConc,NA,1,Good,936,3,Average,Fin,Average,Attchd,2005,Excellent,Lvl,Gtl,10625,Inside,85,Reg,Y,CompShg,Gable,210,0,154,250
2006-04-05,2006,4,1970,1970,180,Twnhs,SFoyer,RM,MeadowV,6,4,Typ,630,630,0,3,1,2,1,Average,Y,SBrkr,630,Average,Av,GLQ,Good,Average,CemntBd,Average,CBlock,NA,0,NA,0,0,NA,NA,NA,NA,NA,Average,Lvl,Gtl,1470,Inside,21,Reg,Y,CompShg,Gable,0,0,0,73
2009-09-20,2009,9,1974,1974,90,Duplex,2Story,RL,"NAmes",5,5,Typ,1792,896,896,8,4,3,2,Average,Y,SBrkr,896,Average,No,Unf,Good,Average,VinylSd,Average,CBlock,NA,0,NA,0,0,NA,NA,NA,NA,NA,Average,Lvl,Gtl,9000,FR2,60,Reg,Y,CompShg,Gable,45,0,32,136
2006-03-26,2006,3,2005,2005,120,TwnhsE,1Story,RL,NridgHt,5,9,Typ,1565,1565,0,6,2,3,1,Excellent,Y,SBrkr,1560,Average,No,GLQ,Excellent,Average,MetalSd,Excellent,PConc,NA,1,Good,556,2,Average,RFn,Average,Attchd,2005,Excellent,Lvl,Gtl,5911,Inside,48,Reg,Y,CompShg,Hip,56,0,196,282.5
2010-05-05,2010,5,2005,2006,20,1Fam,1Story,RL,Somerst,5,8,Typ,1595,1595,0,6,2,2,1,Good,Y,SBrkr,1595,Average,NA,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,880,3,Average,RFn,Average,Attchd,2005,Excellent,Lvl,Gtl,8987,Inside,73,Reg,Y,CompShg,Gable,0,0,144,221.5
2007-06-14,2007,6,1995,1996,20,1Fam,1Story,RL,Crawfor,5,4,Typ,1680,1680,0,7,4,2,1,Good,Y,SBrkr,1680,Average,No,Unf,Good,Average,VinylSd,Average,PConc,NA,0,NA,628,2,Average,Unf,Average,Attchd,1996,Good,Lvl,Gtl,17871,Inside,NA,IR2,Y,CompShg,Gable,0,0,152,170
2009-05-10,2009,5,1967,1967,20,1Fam,1Story,RL,"NAmes",4,6,Min1,1040,1040,0,6,3,2,1,Average,Y,SBrkr,1040,Fair,No,BLQ,Average,Average,HdBoard,Fair,CBlock,MnPrv,1,Poor,480,2,Average,RFn,Average,Attchd,1967,Good,Lvl,Gtl,11500,Inside,77,IR1,Y,CompShg,Gable,0,156,0,163
2007-11-05,2007,11,1995,1995,60,1Fam,2Story,RL,NoRidge,5,8,Typ,2531,1328,1203,9,4,2.5,1,Good,Y,SBrkr,1318,Average,Av,LwQ,Good,Average,VinylSd,Good,PConc,NA,1,Average,752,3,Average,RFn,Average,Attchd,1995,Excellent,Lvl,Gtl,12257,Inside,65,IR1,Y,CompShg,Gable,98,0,222,290
2007-05-01,2007,5,1996,1997,60,1Fam,2Story,RL,NoRidge,5,8,Typ,2538,1335,1203,8,4,2.5,1,Good,Y,SBrkr,1325,Average,No,GLQ,Good,Good,VinylSd,Good,PConc,NA,1,Average,933,3,Average,RFn,Average,Attchd,1996,Excellent,Lvl,Gtl,9044,Inside,82,IR1,Y,CompShg,Gable,92,0,198,330
2009-07-03,2009,7,1973,1973,160,Twnhs,2Story,RM,BrDale,5,6,Typ,987,483,504,5,2,2.5,1,Average,Y,SBrkr,483,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,0,NA,264,1,Average,Unf,Average,Detchd,1973,Average,Lvl,Gtl,1680,Inside,21,Reg,Y,CompShg,Gable,0,0,0,111
2006-08-24,2006,8,1999,1999,60,1Fam,2Story,RL,CollgCr,5,6,Typ,1755,840,915,7,3,3.5,1,Average,Y,SBrkr,840,Average,Mn,GLQ,Good,Average,VinylSd,Average,PConc,NA,1,Average,530,2,Average,RFn,Average,Attchd,1999,Excellent,Lvl,Gtl,9468,CulDSac,45,IR2,Y,CompShg,Gable,73,0,176,214
2008-05-24,2008,5,1953,1953,20,1Fam,1Story,RL,"NAmes",6,5,Typ,1152,1152,0,6,3,1.5,1,Average,Y,SBrkr,1152,Average,No,Rec,Average,Average,MetalSd,Average,CBlock,NA,0,NA,636,2,Average,Unf,Average,Detchd,1971,Average,Lvl,Gtl,9373,Corner,102,IR1,Y,CompShg,Gable,0,0,0,137.5
2009-06-21,2009,6,2003,2003,60,1Fam,2Story,FV,Somerst,5,7,Typ,1884,1016,868,7,3,3.5,1,Excellent,Y,SBrkr,926,Average,Mn,GLQ,Good,Average,CemntBd,Good,PConc,NA,1,Excellent,581,2,Average,RFn,Average,Attchd,2003,Excellent,Lvl,Gtl,7000,Inside,70,Reg,Y,CompShg,Gable,35,0,0,240.9
2010-06-08,2010,6,1992,1992,60,1Fam,2Story,RL,NoRidge,5,7,Typ,1923,1061,862,8,3,3.5,1,Good,Y,SBrkr,750,Average,No,GLQ,Good,Average,HdBoard,Good,PConc,NA,1,Average,564,2,Average,RFn,Average,Attchd,1992,Excellent,Lvl,Gtl,10186,Inside,107,IR1,Y,CompShg,Gable,39,0,240,190
2009-09-02,2009,9,2002,2002,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1611,1611,0,6,3,3,1,Good,Y,SBrkr,1569,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,1231,3,Average,RFn,Average,Attchd,2002,Excellent,Lvl,Gtl,11664,Corner,90,Reg,Y,CompShg,Hip,93,0,262,250
2007-07-15,2007,7,1976,2004,20,1Fam,1Story,RL,Veenker,8,5,Typ,1437,1437,0,6,3,3,1,Good,Y,SBrkr,1437,Average,Gd,ALQ,Good,Good,Plywood,Good,CBlock,NA,1,Fair,528,2,Average,RFn,Average,Attchd,1976,Average,Lvl,Gtl,10768,Corner,90,IR1,Y,CompShg,Gable,21,0,0,218
2007-08-18,2007,8,1993,1993,60,1Fam,2Story,RL,NWAmes,6,7,Typ,2075,1091,984,8,3,3.5,1,Good,Y,SBrkr,1148,Average,No,GLQ,Good,Average,MetalSd,Good,PConc,NA,1,Good,473,2,Average,Unf,Average,Attchd,1993,Excellent,Lvl,Gtl,10530,Inside,78,Reg,Y,CompShg,Gable,86,0,235,255
2006-08-05,2006,8,2006,2006,20,1Fam,1Story,RL,Gilbert,5,7,Typ,1670,1670,0,7,3,2,1,Good,Y,SBrkr,1670,Average,No,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,690,3,Average,RFn,Average,Attchd,2006,Excellent,HLS,Gtl,14859,CulDSac,50,IR1,Y,CompShg,Hip,60,0,144,240
2007-06-23,2007,6,2006,2007,20,1Fam,1Story,RL,CollgCr,5,8,Typ,2140,2140,0,8,3,2.5,1,Good,Y,SBrkr,2140,Average,Av,Unf,Good,Average,CemntBd,Good,PConc,NA,0,NA,894,3,Average,Fin,Average,Attchd,2006,Excellent,Lvl,Gtl,10481,Inside,93,IR1,Y,CompShg,Hip,32,0,136,360
2008-10-05,2008,10,1965,1999,80,1Fam,SLvl,RL,"NAmes",8,5,Typ,1265,1265,0,6,3,2.5,1,Good,Y,SBrkr,1219,Average,Gd,ALQ,Average,Good,BrkFace,Average,PConc,MnPrv,1,Good,502,2,Average,RFn,Average,Attchd,1965,Good,Lvl,Gtl,9350,Inside,85,Reg,Y,CompShg,Gable,92,0,0,179.9
2007-03-16,2007,3,1946,1994,50,1Fam,1.5Fin,RL,ClearCr,6,5,Maj1,3086,1636,971,12,3,3,1,Excellent,Y,SBrkr,1598,Average,No,Rec,Average,Average,MetalSd,Average,CBlock,MnPrv,1,Good,0,0,NA,NA,NA,NA,NA,Average,Bnk,Gtl,18030,Inside,138,IR1,Y,CompShg,Gable,0,0,122,200.5
2009-05-11,2009,5,1910,1950,50,1Fam,1.5Fin,RM,OldTown,6,3,Typ,968,600,368,6,2,1,1,Average,N,SBrkr,600,Average,No,Unf,Average,Average,VinylSd,Average,BrkTil,GdWo,0,NA,0,0,NA,NA,NA,NA,NA,Fair,Lvl,Gtl,5925,Inside,50,Reg,Y,CompShg,Gable,0,0,0,37.9
2007-01-18,2007,1,2001,2001,20,1Fam,1Story,RL,Timber,5,8,Typ,1312,1312,0,5,2,2,1,Good,Y,SBrkr,1267,Average,Mn,GLQ,Excellent,Average,VinylSd,Good,PConc,NA,0,NA,471,2,Average,Unf,Average,Attchd,2001,Excellent,Lvl,Gtl,6718,Inside,NA,IR1,Y,CompShg,Gable,28,0,256,180.5
2009-10-04,2009,10,2000,2000,90,Duplex,2Story,RL,SawyerW,5,7,Typ,2787,1168,1619,8,6,7,2,Average,Y,SBrkr,1168,Average,No,GLQ,Excellent,Average,VinylSd,Average,PConc,NA,2,Average,820,4,Average,Fin,Average,BuiltIn,2000,Excellent,Lvl,Gtl,11855,Inside,NA,Reg,Y,CompShg,Hip,0,0,312,269.5
2007-10-24,2007,10,2003,2003,60,1Fam,2Story,RL,Gilbert,5,7,Typ,1733,847,886,7,3,2.5,1,Good,Y,SBrkr,847,Average,Gd,Unf,Good,Average,VinylSd,Good,PConc,NA,1,Good,433,2,Average,Fin,Average,BuiltIn,2003,Excellent,Lvl,Gtl,12394,Corner,NA,IR1,Y,CompShg,Gable,48,0,100,225
2007-05-13,2007,5,1940,1950,50,1Fam,1.5Fin,RM,IDOTRR,7,6,Typ,1215,720,495,6,3,1,1,Good,Y,FuseA,720,Average,No,ALQ,Average,Average,Wd Sdng,Average,BrkTil,MnPrv,0,NA,720,2,Average,Fin,Average,Detchd,1965,Good,Lvl,Gtl,7000,Corner,50,Reg,Y,CompShg,Gable,0,30,0,141
2009-06-12,2009,6,2008,2008,20,1Fam,1Story,RL,NridgHt,5,9,Typ,1743,1743,0,8,3,3,1,Excellent,Y,SBrkr,1739,Average,Mn,GLQ,Excellent,Average,VinylSd,Excellent,PConc,NA,1,Good,927,3,Average,RFn,Average,Attchd,2008,Excellent,Lvl,Gtl,10367,Inside,87,IR1,Y,CompShg,Hip,45,0,168,335
2010-06-04,2010,6,1977,2004,20,1Fam,1Story,RL,CollgCr,8,5,Typ,1026,1026,0,5,3,2.5,1,Average,Y,SBrkr,1026,Average,No,GLQ,Good,Good,CemntBd,Good,CBlock,MnPrv,0,NA,308,1,Average,Unf,Average,Attchd,1977,Excellent,Lvl,Gtl,15240,FR2,38,IR1,Y,CompShg,Gable,85,0,316,150
2006-11-02,2006,11,1981,1987,20,1Fam,1Story,RL,Veenker,5,9,Typ,1842,1842,0,5,0,2.5,1,Good,Y,SBrkr,1842,Average,Gd,GLQ,Excellent,Average,WdShing,Good,CBlock,NA,1,Good,894,3,Average,Fin,Average,Attchd,1981,Good,Low,Gtl,50271,Inside,68,IR1,Y,WdShngl,Gable,72,0,857,385
2009-10-18,2009,10,1965,1990,60,1Fam,2Story,RL,"NAmes",6,7,Typ,1986,1186,800,7,3,2.5,1,Average,Y,SBrkr,768,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,3,Fair,486,2,Average,Unf,Average,Attchd,1965,Average,Lvl,Gtl,13600,Inside,85,Reg,Y,CompShg,Gable,42,0,0,205
2010-02-22,2010,2,2006,2006,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1208,1208,0,6,2,3,1,Good,Y,SBrkr,1187,Average,Av,GLQ,Good,Average,VinylSd,Good,PConc,NA,0,NA,632,2,Average,RFn,Average,Attchd,2006,Excellent,Lvl,Gtl,6762,Inside,64,Reg,Y,CompShg,Gable,61,0,105,206
2007-11-06,2007,11,2004,2004,20,1Fam,1Story,RL,CollgCr,5,7,Typ,1422,1422,0,7,3,2,1,Good,Y,SBrkr,1422,Average,Av,Unf,Good,Average,VinylSd,Good,PConc,NA,0,NA,626,2,Average,RFn,Average,Attchd,2004,Excellent,Lvl,Gtl,8500,FR2,63,Reg,Y,CompShg,Gable,60,0,192,179.6
2006-04-07,2006,4,1951,1951,20,1Fam,1Story,RL,Edwards,5,4,Typ,1220,1220,0,6,2,1,1,Average,Y,FuseF,836,Fair,No,LwQ,Fair,Average,Wd Sdng,Average,CBlock,NA,0,NA,396,2,Average,Unf,Average,Detchd,1951,Average,Lvl,Gtl,8877,Inside,67,Reg,Y,CompShg,Gable,0,0,0,102
2008-03-11,2008,3,1977,1977,20,1Fam,1Story,RL,NWAmes,6,5,Typ,1126,1126,0,6,3,2.5,1,Excellent,Y,SBrkr,1126,Average,Av,ALQ,Good,Average,VinylSd,Average,PConc,NA,0,NA,540,2,Average,RFn,Average,Attchd,1977,Average,Lvl,Gtl,15611,Corner,NA,IR1,Y,CompShg,Gable,0,0,180,175
2006-06-26,2006,6,1956,2001,20,1Fam,1Story,RL,"NAmes",5,5,Min1,1384,1384,0,6,2,2,1,Average,Y,SBrkr,1015,Average,No,Rec,Average,Average,Wd Sdng,Average,CBlock,NA,0,NA,896,2,Average,Unf,Average,Attchd,2001,Good,Lvl,Gtl,13300,Inside,70,Reg,Y,CompShg,Hip,0,0,75,159
2008-05-01,2008,5,1976,1976,20,1Fam,1Story,RL,Edwards,6,6,Typ,1127,1127,0,6,3,2,1,Average,Y,SBrkr,1127,Excellent,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,1,Poor,480,2,Average,Unf,Average,Detchd,1991,Average,Lvl,Gtl,6500,Inside,65,Reg,Y,CompShg,Hip,0,138,0,135
2006-10-08,2006,10,1954,1972,50,1Fam,1.5Fin,RL,Edwards,4,6,Typ,1855,1216,639,7,4,2,1,Average,Y,SBrkr,994,Fair,No,Rec,Average,Average,Wd Sdng,Average,CBlock,NA,0,NA,325,1,Average,Unf,Average,Attchd,1954,Good,Lvl,Gtl,9525,Inside,75,Reg,Y,CompShg,Gable,0,0,182,136.9
2006-06-04,2006,6,1961,1994,20,1Fam,1Story,RL,Sawyer,7,5,Typ,1236,1236,0,6,3,1,1,Average,Y,SBrkr,912,Average,No,BLQ,Average,Average,HdBoard,Average,CBlock,NA,1,Average,288,1,Average,Unf,Average,Attchd,1961,Average,Lvl,Gtl,6993,Inside,65,Reg,Y,CompShg,Gable,0,0,0,135
2009-07-22,2009,7,1999,1999,60,1Fam,2Story,RL,NoRidge,5,8,Typ,2365,1268,1097,8,3,3.5,1,Good,Y,SBrkr,1252,Average,Mn,GLQ,Good,Average,VinylSd,Good,PConc,NA,1,Good,856,3,Average,RFn,Average,Attchd,1999,Excellent,Lvl,Gtl,9430,Inside,82,Reg,Y,CompShg,Gable,128,0,0,337
2006-08-12,2006,8,1968,1984,60,1Fam,2Story,RL,NWAmes,7,6,Typ,2654,1512,1142,9,4,3.5,1,Good,Y,SBrkr,1054,Average,Mn,BLQ,Average,Average,HdBoard,Average,CBlock,NA,1,Good,619,2,Average,Unf,Average,Attchd,1968,Average,Lvl,Gtl,11029,Corner,NA,IR1,Y,CompShg,Gable,65,0,0,250
2008-06-13,2008,6,1996,1996,60,1Fam,2Story,RL,NWAmes,5,8,Typ,2340,1236,1104,9,4,3.5,1,Good,Y,SBrkr,1236,Average,No,GLQ,Good,Average,VinylSd,Good,PConc,GdPrv,1,Good,787,3,Average,RFn,Average,Attchd,1996,Excellent,Lvl,Gtl,14311,FR3,NA,IR1,Y,CompShg,Gable,180,218,192,306
